id	owner	datetaken	latitude	longitude	page	month	year	dateonly
5825555167	40086672@N00	2011-06-07 14:47:26	51.69682	-5.277557	5	Jun	2011	2011-06-07
5825270827	22219756@N07	2011-06-11 14:37:11	51.753921	-5.206317	5	Jun	2011	2011-06-11
5825140507	53569850@N02	2011-06-12 14:26:22	54.096046	-0.169944	5	Jun	2011	2011-06-12
5825022497	34681486@N03	2011-06-05 12:31:12	51.739998	-5.309658	5	Jun	2011	2011-06-05
5864075961	14900985@N07	2011-06-12 17:19:18	59.854425	-1.274432	5	Jun	2011	2011-06-12
5824101595	10906925@N05	2011-06-09 11:37:50	51.730217	-5.298843	5	Jun	2011	2011-06-09
5824249220	29689887@N04	2011-06-11 14:23:17	51.739407	-5.281505	5	Jun	2011	2011-06-11
5822517866	36342419@N07	2011-06-11 11:56:58	55.2993	-6.278343	5	Jun	2011	2011-06-11
5821683249	16732277@N05	2011-06-14 17:44:34	58.377958	-5.18074	5	Jun	2011	2011-06-14
5817850866	52364154@N07	2011-06-09 13:56:28	54.149808	-0.165842	5	Jun	2011	2011-06-09
5815930156	16732277@N05	2011-06-05 12:45:19	58.644215	-3.024673	5	Jun	2011	2011-06-05
5815097805	84037376@N00	2011-06-09 09:32:14	51.697033	-5.276184	5	Jun	2011	2011-06-09
5814450808	36666601@N02	2011-06-09 07:13:56	56.18426	-2.551231	5	Jun	2011	2011-06-09
5812395625	46612282@N04	2011-06-08 20:43:40	55.598232	-1.635246	5	Jun	2011	2011-06-08
5812191473	52925561@N02	2011-06-02 19:59:12	51.737659	-5.279273	5	Jun	2011	2011-06-02
5812509250	51325727@N07	2011-06-02 12:34:03	59.85404	-1.274414	5	Jun	2011	2011-06-02
5809518979	44293797@N07	2011-06-07 23:50:15	51.732357	-5.2988	5	Jun	2011	2011-06-07
5809249037	43792677@N00	2011-06-05 12:51:51	56.068873	-2.740917	5	Jun	2011	2011-06-05
5809644418	8089996@N06	2011-06-03 14:29:17	55.616085	-1.655373	5	Jun	2011	2011-06-03
5808935407	24710541@N08	2011-06-07 17:47:59	53.312006	-4.047431	6	Jun	2011	2011-06-07
5808908303	48489192@N06	2011-06-02 18:01:47	55.634052	-1.622371	6	Jun	2011	2011-06-02
5809149578	61191732@N04	2011-06-03 13:29:37	55.615589	-1.653442	6	Jun	2011	2011-06-03
5808155747	30888055@N04	2011-06-03 12:13:56	54.215316	-0.277662	6	Jun	2011	2011-06-03
5806533063	63765655@N02	2011-06-04 14:49:38	55.30043	-6.279512	6	Jun	2011	2011-06-04
5806069766	40592836@N08	2011-06-01 14:44:55	55.63507	-1.625804	6	Jun	2011	2011-06-01
5804208222	29592845@N03	2011-06-05 13:59:41	60.839557	-0.896072	6	Jun	2011	2011-06-05
5799536436	14192065@N02	2011-06-03 09:34:33	55.295538	-6.229248	6	Jun	2011	2011-06-03
5799454284	12559612@N00	2011-06-04 12:54:55	56.131686	-3.165993	6	Jun	2011	2011-06-04
5798802363	29689887@N04	2011-06-04 11:12:24	51.733088	-5.284938	6	Jun	2011	2011-06-04
5797979486	38709595@N03	2011-06-04 22:36:46	56.185693	-2.556381	6	Jun	2011	2011-06-04
5797262315	50955594@N06	2011-06-03 14:52:24	52.604129	1.745281	6	Jun	2011	2011-06-03
5793962158	22634816@N07	2011-06-02 13:00:02	55.620145	-1.646232	6	Jun	2011	2011-06-02
5791181933	10453140@N00	2011-06-02 17:18:38	53.30661	-4.693769	6	Jun	2011	2011-06-02
5789638006	18437566@N00	2011-06-02 01:13:55	55.620726	-1.648292	6	Jun	2011	2011-06-02
5788186716	43739386@N00	2011-06-01 14:45:04	53.31139	-4.040307	6	Jun	2011	2011-06-01
383139539	44049421@N00	2011-06-15 22:46:34	51.738058	-5.295624	6	Jun	2011	2011-06-15
30848561283	55657706@N02	2011-07-19 11:57:56	55.631183	-1.624174	1	Jul	2011	2011-07-19
31443561735	99817330@N02	2011-07-15 14:28:21	55.616862	-1.657221	1	Jul	2011	2011-07-15
27100998341	58882992@N07	2011-07-09 11:05:14	53.304933	-4.690695	1	Jul	2011	2011-07-09
19828147128	47245207@N05	2011-07-15 20:40:27	56.212635	-5.700573	1	Jul	2011	2011-07-15
17277456006	118495956@N08	2011-07-20 09:55:39	56.185931	-2.556638	1	Jul	2011	2011-07-20
16159120045	63570057@N06	2011-07-11 11:49:10	56.182373	-2.552475	1	Jul	2011	2011-07-11
15408349273	57210431@N02	2011-07-19 11:04:48	55.580318	-1.659469	1	Jul	2011	2011-07-19
15409459161	85701348@N07	2011-07-24 13:49:34	58.589023	-4.75826	1	Jul	2011	2011-07-24
11913310825	9477114@N07	2011-07-15 12:58:29	60.146845	-1.009669	1	Jul	2011	2011-07-15
11807830224	36112031@N02	2011-07-11 13:17:20	55.336565	-1.579277	1	Jul	2011	2011-07-11
10890880354	9477114@N07	2011-07-10 10:46:56	59.857888	-1.272006	1	Jul	2011	2011-07-10
9252241487	91629242@N03	2011-07-20 23:48:12	51.736809	-5.28717	1	Jul	2011	2011-07-20
8380654567	91155474@N04	2011-07-01 10:38:37	51.739313	-5.295181	1	Jul	2011	2011-07-01
8367884565	16633132@N04	2011-07-20 14:28:28	59.843133	-1.289949	1	Jul	2011	2011-07-20
8349702349	54642395@N05	2011-07-06 13:38:34	55.614813	-1.654815	1	Jul	2011	2011-07-06
8136248745	42255885@N08	2011-07-20 18:45:05	59.854333	-1.275167	1	Jul	2011	2011-07-20
7598824742	82549444@N02	2011-07-01 21:05:42	55.413337	-1.538085	1	Jul	2011	2011-07-01
7991747934	80245519@N02	2011-07-22 17:07:45	59.853738	-1.27377	1	Jul	2011	2011-07-22
7991680990	80245519@N02	2011-07-20 13:49:17	60.134581	-1.011772	1	Jul	2011	2011-07-20
7988571884	68107595@N06	2011-07-28 13:22:10	59.13509	-3.331604	1	Jul	2011	2011-07-28
7975589521	52380202@N06	2011-07-05 12:00:20	60.13347	-1.011943	1	Jul	2011	2011-07-05
7813087132	15947583@N00	2011-07-10 20:01:38	51.737234	-5.281248	1	Jul	2011	2011-07-10
7521579016	22556539@N02	2011-07-26 15:11:35	56.435214	-6.341171	1	Jul	2011	2011-07-26
7501386722	97388749@N00	2011-07-07 12:45:11	53.311737	-4.041481	1	Jul	2011	2011-07-07
7496356348	36226484@N06	2011-07-18 15:58:54	55.61699	-1.655287	1	Jul	2011	2011-07-18
7465962638	14132102@N04	2011-07-23 09:46:18	59.854072	-1.273427	1	Jul	2011	2011-07-23
7162986629	80131224@N05	2011-07-23 09:18:49	51.882319	-5.268115	1	Jul	2011	2011-07-23
7135626177	58140394@N04	2011-07-21 10:58:18	57.069155	-6.493973	1	Jul	2011	2011-07-21
7051034393	58414712@N02	2011-07-19 18:40:51	59.53287	-1.601386	1	Jul	2011	2011-07-19
6890873198	44515560@N04	2011-07-04 22:40:20	59.866668	-1.283329	1	Jul	2011	2011-07-04
6803219418	60559624@N06	2011-07-17 15:40:37	56.184642	-2.553634	1	Jul	2011	2011-07-17
6775266318	61121178@N04	2011-07-10 14:41:18	55.615589	-1.654815	1	Jul	2011	2011-07-10
6772813024	77148173@N02	2011-07-29 14:28:15	55.6419	-1.608037	1	Jul	2011	2011-07-29
6654646325	48768777@N07	2011-07-10 15:33:48	56.180963	-2.547456	1	Jul	2011	2011-07-10
6621108157	73082187@N07	2011-07-05 15:31:16	51.74223	-5.290775	1	Jul	2011	2011-07-05
6405756321	56441383@N02	2011-07-16 18:01:01	57.897114	-6.361427	1	Jul	2011	2011-07-16
6363417865	63877397@N04	2011-07-10 10:43:52	56.002796	-3.21762	1	Jul	2011	2011-07-10
6268814843	39480113@N07	2011-07-05 13:46:00	51.737473	-5.298199	1	Jul	2011	2011-07-05
6069450921	23143615@N02	2011-07-03 13:15:52	56.485964	-6.425517	2	Jul	2011	2011-07-03
6033552608	56699943@N02	2011-07-13 14:30:43	56.490268	-6.422081	2	Jul	2011	2011-07-13
5998755850	42483899@N00	2011-07-28 14:33:15	56.436637	-6.171226	2	Jul	2011	2011-07-28
5986941134	49158943@N04	2011-07-18 13:02:55	58.387137	-5.191726	2	Jul	2011	2011-07-18
5985249704	35291717@N00	2011-07-03 17:11:15	56.18459	-2.556736	2	Jul	2011	2011-07-03
5950824382	24638282@N02	2011-07-13 11:39:36	53.294875	-0.544295	2	Jul	2011	2011-07-13
6258493985	54195232@N03	2011-07-04 15:37:13	55.630515	-1.623744	2	Jul	2011	2011-07-04
6211681381	20973016@N05	2011-07-16 12:57:58	55.615201	-1.656017	2	Jul	2011	2011-07-16
6155678504	10133503@N03	2011-07-26 16:01:34	56.816724	-7.624168	2	Jul	2011	2011-07-26
6192219742	82493452@N00	2011-07-02 13:10:31	54.15027	-0.167284	2	Jul	2011	2011-07-02
6153137241	64109888@N02	2011-07-14 15:07:59	53.312518	-4.042453	2	Jul	2011	2011-07-14
6144118099	33053845@N02	2011-07-17 14:23:27	55.638848	-1.618423	2	Jul	2011	2011-07-17
6097377911	42110410@N06	2011-07-22 15:32:05	50.457766	-3.523914	2	Jul	2011	2011-07-22
6062943382	47891565@N00	2011-07-13 14:27:22	55.615976	-1.654129	2	Jul	2011	2011-07-13
6026917182	48334377@N07	2011-07-11 14:05:07	55.617333	-1.657218	2	Jul	2011	2011-07-11
6020454290	21996919@N06	2011-07-07 07:57:49	56.435926	-6.342029	2	Jul	2011	2011-07-07
6017414939	47937261@N06	2011-07-23 19:40:38	51.695969	-5.274124	2	Jul	2011	2011-07-23
6017339467	42934923@N00	2011-07-20 04:15:35	60.698056	-1.113739	2	Jul	2011	2011-07-20
6005558458	15947583@N00	2011-07-11 12:19:35	51.732237	-5.29438	2	Jul	2011	2011-07-11
6004604553	57644250@N00	2011-07-12 13:17:13	58.600732	-4.793558	2	Jul	2011	2011-07-12
5999551278	26713823@N07	2011-07-14 13:04:12	55.690165	-1.842613	2	Jul	2011	2011-07-14
5996789665	22682755@N00	2011-07-13 12:14:31	55.626639	-1.634902	2	Jul	2011	2011-07-13
5993614556	64201167@N00	2011-07-30 14:57:53	51.414069	-0.220971	2	Jul	2011	2011-07-30
5990870217	90068076@N00	2011-07-27 12:34:41	55.616461	-1.655158	2	Jul	2011	2011-07-27
5990176059	57210431@N02	2011-07-21 14:10:42	55.618788	-1.650695	2	Jul	2011	2011-07-21
5982177667	55657706@N02	2011-07-21 15:22:50	55.616825	-1.655502	2	Jul	2011	2011-07-21
5981810971	51035619664@N01	2011-07-25 20:09:13	51.734642	-5.310323	2	Jul	2011	2011-07-25
5981802551	51035619664@N01	2011-07-24 15:15:54	51.731937	-5.296223	2	Jul	2011	2011-07-24
5981141948	13162408@N05	2011-07-13 13:05:18	51.731706	-5.296096	2	Jul	2011	2011-07-13
5979195310	45739588@N08	2011-07-26 15:18:47	60.841565	-0.885086	2	Jul	2011	2011-07-26
5977457827	40747011@N07	2011-07-01 11:38:19	59.871417	-1.272053	2	Jul	2011	2011-07-01
5976699331	63290571@N05	2011-07-24 14:45:48	56.919919	-2.19984	2	Jul	2011	2011-07-24
5974126202	31651328@N04	2011-07-09 10:42:33	51.734683	-5.265541	2	Jul	2011	2011-07-09
5973948894	20981801@N04	2011-07-13 11:43:39	54.150044	-0.170202	2	Jul	2011	2011-07-13
5971809806	33654389@N02	2011-07-24 22:11:54	60.827008	-0.901565	2	Jul	2011	2011-07-24
5970860274	13395150@N07	2011-07-21 16:17:17	57.001858	-6.733932	2	Jul	2011	2011-07-21
5969946289	51026500@N00	2011-07-20 15:39:09	53.314364	-4.036445	2	Jul	2011	2011-07-20
5969932813	51026500@N00	2011-07-18 11:19:57	53.312954	-4.04108	2	Jul	2011	2011-07-18
5970444498	60308711@N03	2011-07-15 14:44:29	51.734204	-5.285711	2	Jul	2011	2011-07-15
5967793772	13972654@N00	2011-07-08 18:02:30	58.378093	-5.181598	2	Jul	2011	2011-07-08
5966979937	35798862@N00	2011-07-23 10:25:17	59.102623	-3.356065	2	Jul	2011	2011-07-23
5965517310	48901350@N07	2011-07-18 15:30:17	55.615831	-1.654472	2	Jul	2011	2011-07-18
5965022172	54191934@N02	2011-07-22 20:25:55	51.734683	-5.296783	2	Jul	2011	2011-07-22
5965002262	12190041@N02	2011-07-13 11:44:15	59.159035	-3.224487	2	Jul	2011	2011-07-13
5962230093	51322621@N08	2011-07-22 01:24:43	51.736869	-5.29188	2	Jul	2011	2011-07-22
5958874156	41785922@N00	2011-07-20 15:58:56	59.853695	-1.27304	2	Jul	2011	2011-07-20
5958650492	62451423@N07	2011-07-16 14:14:42	58.671315	-3.374176	2	Jul	2011	2011-07-16
5955306025	33856622@N07	2011-07-12 10:05:23	59.853997	-1.274843	2	Jul	2011	2011-07-12
5955057543	22042327@N05	2011-07-19 21:01:09	56.185406	-2.556724	2	Jul	2011	2011-07-19
5953836553	13385118@N05	2011-07-17 15:32:20	55.398952	-4.767894	2	Jul	2011	2011-07-17
5952641722	45847364@N05	2011-07-01 14:12:02	55.630391	-1.62382	2	Jul	2011	2011-07-01
5947511857	44143750@N02	2011-07-16 15:10:54	56.187221	-2.557411	2	Jul	2011	2011-07-16
5947044681	96776634@N00	2011-07-16 11:20:36	51.731247	-5.295206	2	Jul	2011	2011-07-16
5946881033	23818529@N04	2011-07-16 10:09:41	59.852919	-1.272869	2	Jul	2011	2011-07-16
5945950858	12255893@N07	2011-07-13 12:56:17	59.137926	-3.317596	2	Jul	2011	2011-07-13
5933921299	24115918@N04	2011-07-02 12:09:42	54.149303	-0.166683	3	Jul	2011	2011-07-02
5929721580	56456277@N05	2011-07-09 12:52:50	51.737702	-5.289007	3	Jul	2011	2011-07-09
5944021883	65068184@N04	2011-07-03 17:20:06	59.852488	-1.276631	3	Jul	2011	2011-07-03
5943694110	50955594@N06	2011-07-15 13:21:25	51.731281	-5.294895	3	Jul	2011	2011-07-15
5943509706	63038688@N08	2011-07-14 14:35:15	54.131523	-0.180426	3	Jul	2011	2011-07-14
5943297996	48036394@N00	2011-07-09 13:27:16	56.184737	-2.552947	3	Jul	2011	2011-07-09
5942163733	40747011@N07	2011-07-15 09:46:38	60.827845	-0.891265	3	Jul	2011	2011-07-15
5941353848	52380202@N06	2011-07-11 14:48:26	60.84031	-0.896072	3	Jul	2011	2011-07-11
5938444248	37813391@N05	2011-07-04 14:25:39	53.320312	-4.030094	3	Jul	2011	2011-07-04
5937621754	48218969@N07	2011-07-14 10:22:15	60.14253	-1.009368	3	Jul	2011	2011-07-14
5936514228	46584303@N05	2011-07-07 10:22:52	51.739054	-5.281677	3	Jul	2011	2011-07-07
5934158787	15120526@N02	2011-07-13 17:01:41	51.194621	-4.51744	3	Jul	2011	2011-07-13
5928250952	12255893@N07	2011-07-11 17:33:46	59.101433	-3.354743	3	Jul	2011	2011-07-11
5927661009	9259453@N07	2011-07-04 17:23:35	56.184069	-2.558956	3	Jul	2011	2011-07-04
5927081623	57325620@N05	2011-07-10 14:20:16	55.618594	-1.650352	3	Jul	2011	2011-07-10
5927586314	23787926@N08	2011-07-05 07:23:07	54.635697	-2.654829	3	Jul	2011	2011-07-05
5923686939	48091858@N00	2011-07-09 11:40:21	58.645036	-3.071719	3	Jul	2011	2011-07-09
5922286427	21532213@N07	2011-07-10 10:09:16	51.736384	-5.292663	3	Jul	2011	2011-07-10
5921786413	57007529@N03	2011-07-09 14:57:41	53.320261	-4.029235	3	Jul	2011	2011-07-09
5895524922	61437499@N02	2011-07-02 17:45:01	55.31348	-4.829649	4	Jul	2011	2011-07-02
5919046518	10180659@N02	2011-07-03 12:20:53	57.685523	-2.688903	4	Jul	2011	2011-07-03
5918750320	54397992@N04	2011-07-09 15:18:43	53.311288	-4.041595	4	Jul	2011	2011-07-09
5916641373	94011177@N00	2011-07-03 21:56:02	56.186393	-2.557611	4	Jul	2011	2011-07-03
5916330341	54195232@N03	2011-07-05 12:06:35	55.630134	-1.624667	4	Jul	2011	2011-07-05
5913519400	22861310@N07	2011-07-03 14:57:33	55.619237	-1.648429	4	Jul	2011	2011-07-03
5909623389	54614366@N05	2011-07-04 12:41:29	53.316005	-4.02872	4	Jul	2011	2011-07-04
5908409627	29592845@N03	2011-07-02 14:29:23	59.139141	-3.330917	4	Jul	2011	2011-07-02
5908025115	63800174@N08	2011-07-02 12:03:39	55.630806	-1.622543	4	Jul	2011	2011-07-02
5908254494	60443914@N03	2011-07-05 11:31:40	54.873841	-1.654586	4	Jul	2011	2011-07-05
5906430646	38709595@N03	2011-07-05 21:32:39	56.190899	-2.560501	4	Jul	2011	2011-07-05
5905382897	57924561@N03	2011-07-03 10:35:11	51.739254	-5.28923	4	Jul	2011	2011-07-03
5902324957	15454150@N05	2011-07-04 16:17:19	51.737885	-5.281977	4	Jul	2011	2011-07-04
5902570488	13330059@N02	2011-07-03 17:27:05	56.181871	-2.548828	4	Jul	2011	2011-07-03
5900364371	63334410@N04	2011-07-03 14:29:12	51.738457	-5.29747	4	Jul	2011	2011-07-03
5898582329	57313399@N05	2011-07-03 23:39:04	56.905534	-2.203788	4	Jul	2011	2011-07-03
5898554042	55017336@N00	2011-07-03 12:48:06	54.132296	-0.112931	4	Jul	2011	2011-07-03
5898165038	57765917@N06	2011-07-02 14:34:59	56.185275	-2.55711	4	Jul	2011	2011-07-02
5896482043	42421092@N02	2011-07-02 14:58:32	51.519402	-0.1269	4	Jul	2011	2011-07-02
5894673568	39801842@N06	2011-07-02 18:55:25	53.312006	-4.041252	4	Jul	2011	2011-07-02
5890880876	54176425@N08	2011-07-01 13:54:19	55.63972	-1.617393	4	Jul	2011	2011-07-01
12108823993	36266181@N03	2011-08-27 06:20:03	53.313236	-4.051015	1	Aug	2011	2011-08-27
8701121291	72311062@N04	2011-08-19 20:32:05	54.149567	-0.166854	1	Aug	2011	2011-08-19
7981931449	86265737@N04	2011-08-03 12:45:31	59.269477	-2.868118	1	Aug	2011	2011-08-03
6511898107	71098537@N07	2011-08-13 14:07:14	55.631969	-1.618423	1	Aug	2011	2011-08-13
6237740869	43477078@N08	2011-08-04 16:32:34	54.494371	-0.61268	1	Aug	2011	2011-08-04
6186353579	36034969@N08	2011-08-23 13:27:48	53.312916	-4.040908	1	Aug	2011	2011-08-23
6182411417	48950471@N02	2011-08-20 14:01:14	53.286255	-0.544166	1	Aug	2011	2011-08-20
6171776573	99871760@N00	2011-08-16 15:22:24	55.185728	-1.507852	1	Aug	2011	2011-08-16
6155435014	8970099@N04	2011-08-09 08:14:00	58.726876	-3.067932	1	Aug	2011	2011-08-09
6141518080	54626494@N02	2011-08-11 12:33:46	51.740476	-5.280647	1	Aug	2011	2011-08-11
6117691960	40950306@N08	2011-08-25 09:03:21	56.195626	-2.647705	1	Aug	2011	2011-08-25
6108596321	38573284@N07	2011-08-18 23:34:29	51.164221	-4.673652	1	Aug	2011	2011-08-18
6104521296	8970099@N04	2011-08-08 10:12:10	58.726876	-3.067932	1	Aug	2011	2011-08-08
6102744676	51827103@N00	2011-08-20 14:07:18	53.312621	-4.041423	1	Aug	2011	2011-08-20
6097259074	9124251@N02	2011-08-27 11:53:34	53.311199	-4.052499	1	Aug	2011	2011-08-27
6094483674	33928144@N07	2011-08-29 13:02:57	54.935525	-1.368827	1	Aug	2011	2011-08-29
6094221186	24710541@N08	2011-08-21 13:49:14	53.312095	-4.044985	1	Aug	2011	2011-08-21
6085083571	66682025@N05	2011-08-18 11:05:41	57.736417	-6.115264	1	Aug	2011	2011-08-18
6084984283	45041712@N08	2011-08-27 14:25:42	55.592848	-1.640052	1	Aug	2011	2011-08-27
6083404981	34286918@N03	2011-08-26 16:47:58	53.24683	-2.782888	1	Aug	2011	2011-08-26
6080411917	24710541@N08	2011-08-25 19:31:06	53.312557	-4.040994	1	Aug	2011	2011-08-25
6080532394	78897418@N00	2011-08-21 17:44:58	56.064944	-2.778854	1	Aug	2011	2011-08-21
6080491848	61316002@N02	2011-08-16 00:09:28	55.615782	-1.653184	1	Aug	2011	2011-08-16
6073067038	29516682@N05	2011-08-12 13:14:03	50.767213	-1.310192	1	Aug	2011	2011-08-12
6068048519	21834616@N02	2011-08-15 11:04:46	53.307493	-4.693222	1	Aug	2011	2011-08-15
6064490421	45086087@N00	2011-08-15 10:02:08	53.313339	-4.040307	1	Aug	2011	2011-08-15
6062356968	25264110@N00	2011-08-20 12:22:22	53.30262	-4.114665	1	Aug	2011	2011-08-20
6059593641	63570057@N06	2011-08-19 10:46:14	56.207085	-2.649078	1	Aug	2011	2011-08-19
6057154980	54248732@N04	2011-08-06 13:16:33	57.072842	-6.513519	1	Aug	2011	2011-08-06
6056331150	45086087@N00	2011-08-18 12:44:21	53.32103	-4.042282	1	Aug	2011	2011-08-18
6050085547	7216770@N04	2011-08-08 13:20:18	56.490789	-6.423139	1	Aug	2011	2011-08-08
6045226703	68281940@N00	2011-08-03 11:03:13	59.855441	-1.275873	1	Aug	2011	2011-08-03
6045224209	68281940@N00	2011-08-02 12:25:06	60.142444	-1.009712	1	Aug	2011	2011-08-02
6036220544	79459774@N00	2011-08-08 11:25:40	56.181011	-2.544364	1	Aug	2011	2011-08-08
6025822263	61577266@N06	2011-08-09 18:01:16	56.436495	-6.341857	1	Aug	2011	2011-08-09
6021954190	38709595@N03	2011-08-08 13:55:09	56.187269	-2.560501	1	Aug	2011	2011-08-08
6019407591	55655442@N05	2011-08-07 21:50:45	60.576174	-1.246948	1	Aug	2011	2011-08-07
6017343994	24638282@N02	2011-08-07 09:20:44	53.294875	-0.544295	1	Aug	2011	2011-08-07
6009426645	42355486@N05	2011-08-03 09:21:24	56.440196	-6.375503	1	Aug	2011	2011-08-03
6005346956	57155487@N05	2011-08-03 14:06:53	56.185119	-2.555007	1	Aug	2011	2011-08-03
5999784520	47937261@N06	2011-08-01 14:51:44	51.69565	-5.273265	1	Aug	2011	2011-08-01
6847738934	90913792@N00	2011-09-08 15:39:39	58.376375	-5.173526	1	Sep	2011	2011-09-08
6964675017	60559624@N06	2011-09-22 13:55:06	56.186457	-2.557411	1	Sep	2011	2011-09-22
6896445615	51671326@N00	2011-09-27 16:03:33	53.264048	-4.090658	1	Sep	2011	2011-09-27
6404659463	26508295@N08	2011-09-15 12:39:31	57.540522	-5.650577	1	Sep	2011	2011-09-15
6215719752	10413717@N08	2011-09-18 10:47:28	53.307441	-4.699144	1	Sep	2011	2011-09-18
6214953304	8202843@N08	2011-09-22 14:45:01	53.310826	-4.040737	1	Sep	2011	2011-09-22
6201622991	61366121@N07	2011-09-29 18:57:38	53.332077	-3.856973	1	Sep	2011	2011-09-29
6193134981	10413717@N08	2011-09-22 14:45:01	53.311493	-4.041767	1	Sep	2011	2011-09-22
6185981635	63570057@N06	2011-09-26 20:37:56	56.202884	-2.649765	1	Sep	2011	2011-09-26
6166503553	8597145@N02	2011-09-03 11:23:58	54.142428	-0.152091	1	Sep	2011	2011-09-03
6156693280	47937261@N06	2011-09-17 13:01:11	51.738722	-5.282363	1	Sep	2011	2011-09-17
6155316685	8762310@N07	2011-09-17 15:34:03	56.486904	-6.432495	1	Sep	2011	2011-09-17
6131544656	24710541@N08	2011-09-09 18:50:02	53.31182	-4.043998	1	Sep	2011	2011-09-09
6121692430	62478425@N08	2011-09-06 21:32:58	59.919236	-1.312866	1	Sep	2011	2011-09-06
6116502282	52775197@N07	2011-09-05 09:40:24	54.584442	-5.936307	1	Sep	2011	2011-09-05
3723105397	24638282@N02	2011-09-09 20:21:32	53.294875	-0.544295	1	Sep	2011	2011-09-09
3723105373	24638282@N02	2011-09-07 21:06:46	53.294875	-0.544295	1	Sep	2011	2011-09-07
30581737140	125789234@N07	2011-10-07 11:57:46	53.312185	-4.04241	1	Oct	2011	2011-10-07
6841706056	16631196@N07	2011-10-14 12:01:24	53.307493	-4.048461	1	Oct	2011	2011-10-14
6395715573	13227773@N08	2011-10-16 13:12:00	54.596956	-5.904604	1	Oct	2011	2011-10-16
6354027205	59452388@N07	2011-10-26 21:43:02	55.621017	-1.641082	1	Oct	2011	2011-10-26
6301474805	8425197@N02	2011-10-07 11:34:12	54.077796	-2.857046	1	Oct	2011	2011-10-07
6301393259	10594388@N05	2011-10-28 11:38:23	53.296619	-4.054899	1	Oct	2011	2011-10-28
6289010569	42880700@N06	2011-10-28 16:36:20	53.31621	-4.094467	1	Oct	2011	2011-10-28
6277303067	30878334@N03	2011-10-07 13:27:23	53.312339	-4.041767	1	Oct	2011	2011-10-07
6269259708	16022034@N00	2011-10-22 10:06:21	52.296478	-1.6755	1	Oct	2011	2011-10-22
6268865270	12438438@N05	2011-10-22 10:46:08	59.853544	-1.275014	1	Oct	2011	2011-10-22
6262576813	59133832@N00	2011-10-19 17:10:46	53.31098	-4.040565	1	Oct	2011	2011-10-19
6258127109	12438438@N05	2011-10-18 21:25:30	59.298149	-2.957382	1	Oct	2011	2011-10-18
6257091216	29572602@N07	2011-10-18 02:47:40	54.113659	-0.055503	1	Oct	2011	2011-10-18
6254389948	89031823@N00	2011-10-17 16:48:55	53.312262	-4.04314	1	Oct	2011	2011-10-17
6252982631	16778116@N07	2011-10-15 14:32:43	53.309134	-4.042968	1	Oct	2011	2011-10-15
6250627635	24710541@N08	2011-10-16 18:29:47	53.310672	-4.041595	1	Oct	2011	2011-10-16
6250991468	42880700@N06	2011-10-16 18:12:54	53.312749	-4.041767	1	Oct	2011	2011-10-16
6244333439	48116328@N06	2011-10-14 22:46:35	54.117043	-0.083384	1	Oct	2011	2011-10-14
6243061738	38986305@N06	2011-10-13 15:41:30	53.205415	-3.939971	1	Oct	2011	2011-10-13
6224186969	63570057@N06	2011-10-09 00:42:30	56.20594	-2.628479	1	Oct	2011	2011-10-09
6223894120	68098995@N08	2011-10-08 18:49:57	49.954947	-6.34705	1	Oct	2011	2011-10-08
6222640422	24710541@N08	2011-10-08 06:37:28	53.31098	-4.040222	1	Oct	2011	2011-10-08
6221631860	24710541@N08	2011-10-07 17:19:50	53.312313	-4.048461	1	Oct	2011	2011-10-07
6216474062	53235405@N08	2011-10-06 05:07:07	55.61634	-1.654472	1	Oct	2011	2011-10-06
6215677968	30434682@N06	2011-10-05 17:52:46	55.251141	-5.115509	1	Oct	2011	2011-10-05
6214781305	59452388@N07	2011-10-05 21:27:30	55.62974	-1.620483	1	Oct	2011	2011-10-05
15300358402	54669535@N07	2011-11-20 20:12:05	58.387047	-5.199751	1	Nov	2011	2011-11-20
14194920827	100064419@N07	2011-11-23 15:06:45	53.310572	-4.039772	1	Nov	2011	2011-11-23
6424733405	11552006@N07	2011-11-27 15:22:26	53.307236	-4.699745	1	Nov	2011	2011-11-27
6407539227	27634291@N08	2011-11-26 12:04:28	53.403903	-3.019866	1	Nov	2011	2011-11-26
6401926025	36329295@N07	2011-11-19 11:20:15	53.195858	-3.948933	1	Nov	2011	2011-11-19
6352737082	56157499@N06	2011-11-17 06:49:07	55.633325	-1.623916	1	Nov	2011	2011-11-17
6348141198	48495011@N05	2011-11-15 07:23:05	49.456711	-2.529114	1	Nov	2011	2011-11-15
6343499819	69790742@N04	2011-11-02 16:10:42	51.731334	-5.295302	1	Nov	2011	2011-11-02
6335202433	67108096@N03	2011-11-06 08:55:50	53.312365	-4.04108	1	Nov	2011	2011-11-06
6315770099	59895433@N00	2011-11-05 14:17:43	56.059481	-2.718429	1	Nov	2011	2011-11-05
6602675623	15120526@N02	2011-12-28 15:02:58	51.741327	-2.404975	1	Dec	2011	2011-12-28
6577183869	23484072@N03	2011-12-26 21:10:28	55.580318	-1.659469	1	Dec	2011	2011-12-26
6489453763	42083039@N00	2011-12-11 00:53:32	58.885845	-3.429107	1	Dec	2011	2011-12-11
6462453763	24710541@N08	2011-12-04 08:38:51	53.312672	-4.040822	1	Dec	2011	2011-12-04
6447387253	60228975@N07	2011-12-03 17:47:51	56.186298	-2.55393	1	Dec	2011	2011-12-03
